movie_index,text,label_int
48897,"This movie is cold, bare truth. Often we think ""oh no, that won't happen to me."" But it can. Drug smuggling is big money and often people are unknowingly (or tricked) into doing things for smugglers. The story of these two girls is the story of many young people who like them, only wanted a exotic holiday - which turned into a nightmare. People need to know that these sort of events aren't improbable or exaggerated - this IS a major problem in today's society.<br /><br />I would recommend this movie to mature viewers because of the understanding needed to truly appreciate this movie. It is very emotional and raw. Well worth watching and certainly stays in your memory.",1
46763,"This must rank as one of Cinema's greatest debacles. I was wandering Europe at the time and had the misfortune to stumble upon the crew making this movie in what was, even then, one of the world's idyllic, unspoiled settings. I was enlisted as an extra, and what followed was an exhibition of modern day debauchery. Forget all the accusations you've ever heard of Peter Mayall's intrusions on this rare piece of French life- Geoff Reeve and his cohorts embarked on a level of revelry at the restaurant at Les Beaux that left the Maitre'd slack-jawed in disbelief. They were, quite simply, awful, uncultured and undeserving of French hospitality.",0
34424,"It's heart-warming to see a movie that doesn't bash males. In this one the wife/mother leaves her family to ""get in touch"" with herself - or pursue her libido. The father stays with and nurtures the kids, letting neither his work nor his love life interfere with his love of and responsibility to them.",1
17472,"After a man turns up dead, a soldier becomes the prime suspect. Undoubtedly the best film to feature three Roberts and all of them are in fine form. Young is the cool-headed, pipe-smoking cop investigating the murder, Mitchum is the murder suspect's concerned friend, and Ryan is a hot-headed soldier with something to hide. Grahame has a brief but effective role as a femme fatale. Future Tarzan Barker has a bit part as a soldier. This film touches on anti-semitism, a subject also covered in Best Picture Oscar winner ""Gentleman's Agreement,"" which was released the same year. It is solidly directed by Dmytryk, who creates an effective film noir atmosphere.",1
29357,"There was a lot about Little Vera that was strange to me. All in all I did enjoy this movie, but a lot of the way the characters behaved was not what I was used to. For example the environment that Vera's family lived in was very tense. Almost every time the family was together they were either drinking, fighting or yelling and frequently it was a combination of the three. After I had viewed the film I felt tense because of all the confrontation that took place during it. I was however very interested in watching the story if this middle class Russian family. Throughout the entire film we are reminded of the industrialized state of Russia because of the repeated shots of a train passing by the screen. It gave the viewer a sense of a mechanically lived life. The characters seemed to be focused on living their lives through work and drinking after work. There was not a feeling of happiness throughout the film. The only time a character was not yelling was when Vera first fell in love with her fiancé Sergei. This was very short lived because the viewer later discovers (after Sergei locks Vera's father in a bathroom and Vera lets him out after which the father proceeds to stab Sergei) that he is abusive. Another time Vera is told that the only reason she was born was so the family could get a larger apartment. It is very interesting watching how both Vera and the family were able to cope with each other's behavior. The film was definitely worth watching because of its depiction of how life could be in areas of Russia.",1
6737,"""Crimes of Passion"" is a film that is disappointing on most counts. Where should I start from? The plot? It is despairingly simplistic and full of gaps. The direction? Reminds a cheap B-movie. The acting? John Laughlin is utterly terrible in his role as ""well-intentioned-husband-of-a-frozen-wife"" Bobby, Annie Pots is unconvincing as ""frozen-wife"" Amy, and it is only Kathleen Turner (above average), and Antony Perkins (excellent) which get passable acting marks. More specifically, Antony Perkins gives a great performance as the pervert reverend Peter Shayne, while Turner manages to portray the roles of sexy China Blue and frail Joanna Crane satisfactorily.<br /><br />Unfortunately, the performances of Turner and Perkins alone are insufficient to help get the film a grade higher than 4/10. Watch it if you want to see Turner in some sensational scenes (although even on this count the film can be easily matched by its competition-""Basic Instinct"" for example), otherwise avoid.",0
47560,"You know what they say about the 70's..if you can remember them you weren't there. One of the few things I do remember about the 70's was the very first hippie and hip social satire as seen from a totally 'underground'or counter-culture perspective..The Groove Tube. If the humor seems faded or witless now to some viewers it can only be because a lot has happened in the last 30 years and the comedy isn't 'fresh' anymore..but hey! When this movie came out it was a first..and some of these skits were being done for the very first time...at a time when Nixon was in office, the Vietnam war was raging, the sexual revolution was in full swing..and J.Edgar Hoover was still in charge of the FBI. This is a film made before Watergate broke and as such it was one of the first to take a big swipe at the establishment..to make fun of it and the hippies at the same time. And frankly, some skits are still dead funny. If you liked Cheech and Chong's ""Up In Smoke""..you will LOVE this film.<br /><br />If you want to know what the 70's were really like..check out the Groove Tube.. if you liked the Oscar winning ""Network"" from about the same year and thought it was right on the mark in its savage look at TV, you will dig the Groove Tube..which picks up on the theme but plays from the angle of the viewers...the young viewers who were turning off the TV in favor of other entertainments.... We had been raised on Ozzie & Harriet ""Leave It to Beaver"", Father Knows Best, My Three Sons..Happy Days...so imagine our glee when those of us who were experimenting with the new life-styles got to see a send up of the box as seen from our perspective! The commercials by the Uranus corporation alone are priceless..""Good things come from Uranus""....and the sudden break from straight film into Fritz the Cat-style animation when the hippies eat the weed is still one of the best segues in and out of sanity i have ever seen on film.<br /><br />If you liked the Kentucky Fried Movie, you will LOVE this film. And if you ever wondered why your weird uncle Harold still gets a wicked gleam in his eye when thinking back to his college days..this would be the perfect film to watch.<br /><br />Take it for what it is..a memento of the times...and a sassy little film that will help all of us who did forget the 70's to remember them anew.",1
34495,"Bravo! Morgan Freeman is an actor, who researches a character he is selected to play, before he makes a commitment. Freeman is a 'good fit' for this film (like he was for ""Driving Miss Daisy""), and he is not only believable, but he gets a chance to change his image of playing a character with reserved dignity and propriety. Although there are no guarantees in life, for anyone, this gives an actor a great opportunity to play different or unique characters that stand out, in order to avoid getting stereotyping. And it must be said that stereotyping has hampered, or completely ruined, a significant number of acting careers.<br /><br />This is a low-budget film that, amazingly, was made in a time span of only two weeks. It is a film that is well directed and written by Brad Silberling. The location manager chose Carson, CA for the film's setting, and the location helps set the tone and timing for the film. The editing is fair to good, but a little rough.<br /><br />Silberling was the 'subcontractor', in getting Freeman to do this film, while the actor was in-between film projects.<br /><br />There is a good chemistry between Freeman and Paz Vega, a Spanish actress, and this opens an effective dialog between each of the cast members, who are diverse and come from different cultures. The film also encourages an understanding between people, who not only speak two languages (English and Spanish), but come from two different worlds of ethnicity, race, gender, norms, mores, beliefs, folkways, principles, and values. The film strives for some honesty, and arrives at some truth, to maintain the film's integrity.<br /><br />Part of the comedy is that Freeman plays an unemployed actor that has been out of work for four years. In truth, Freeman is so-in-demand as an actor that he is constantly working.<br /><br />The film offers an adventure of bonding, caring, sharing, changing, and exchanging. And, the film's outtakes give the viewer a preview of some of things an actor must go through in preparing for a role.<br /><br />If necessary, tell your boss that you're taking a 'mental health day', and go see this film. If you're able, take your significant other or your family with you. I rank the film a 10 out of 10. It's enjoyable, interesting, informative, poignant, and worthwhile.",1
6745,"I didn't care much for this, it seemed too contrived for a documentary. Also, the filmmakers seemed to steer me towards certain characters, and yet I was completely unsympathetic towards the protagonist because of what they chose to show me of him.<br /><br />This movie disappointed me because the story and the people were interesting, yet the movie fell flat because of snappy editing that didn't allow the viewer enough time to understand each scene. The developments in the story were glossed over in lieu of showing the men in boxers or other stuff that was incidental to the tale that they were telling.<br /><br />I'd recommned that you skip this one and just read up on this story.",0
16534,This is a good film. This is very funny. Yet after this film there were no good Ernest films!,1
41486,"WALLACE & GROMIT: THE CURSE OF THE WERE-RABBIT (2005) **** (Voices: Peter Salis, Ralph Fiennes Helena Bonham Carter)<br /><br />Fantastic Feats of Clay: Wallace & Gromit Save the Day! Crackin' Good Entertainment!<br /><br />Nick Park, the creator of the animated team of Wallace & Gromit, is a genius. His painstaking art in the form of Plasitcine claymation is a unique process involving literally thousands of hours (it takes roughly an 8 hour work day to contribute 3 minutes of action to a film; this foray into feature length storytelling took 5 years!) in making his lovable master & loyal dog team take form is finally on the big screen in the duo's first full-length motion picture and it's cracklin' good (to coin a phrase from Wallace's usual reply to all things good!) <br /><br />Park, who co-directed with Steve Box and co-wrote with Mark Burton and Bob Baker, sends up the horror genre in this rollickingly funny and swift paced action comedy with the geeky inventive Wallace (voiced by British vet thespian Salis) and his mute yet loyal (and sharper-minded) mutt Gromit (all furrowing eyebrows and mouth-less insouciance) have devised a service to their community: pest control (""Anti-Pesto"" as they are known) for the upcoming Giant Vegetable Festival that has the entire town in the mood for all things vegetative a gigante and the biggest pesk are troublesome rabbits eating the crunchy goods. Wallace's inventive mind has created a vacuum container that is quick, efficient, and more importantly harmless to the cute vermin that plague the estate of Lady Campanula Tottington (voiced by Bonham Carter, making a fast-break to be the first lady of stop-motion animation what with her earlier turn in ""Corpse Bride"" a few weeks ago), who is housing the competition and is a love interest for the nerdy Wallace.<br /><br />The only fly-in-the-ointment is vainglorious, bombastic loud-mouth and jerk Victor Quartermaine (voiced by Fiennes, his first attempt in the animated arts coming across as a Patrick Stewart lunged braggard with hilarious results), a badly toupeed wearing macho moron who is plotting to marry Lady Tottington for her riches while he is a chief competitor to W&G's humane attempts by resorting to his trusty guns and nasty bulldog.<br /><br />To add insult to injury the duo are facing a terrible plight in the form of a huge were-rabbit (the titular monster a nice nod to both Universal and Hammer horror flicks) that is terrorizing the village and devouring every veggie in sight. The two set out to trap and dispose of the creature but there is more than meets the eye as things progress.<br /><br />Relentlessly funny and with such amazing elastic, and kinetic energy to his wonderful clay counterparts, Park and Box have created a truly magical and highly entertaining film with so much amazingly detailed production design to their little world that it may take more than one screening to absorb just how much effort in their blood, sweat and tears have gone into making this instant classic for children of all ages. <br /><br />Wallace, the cheese loving balding inventor, could easily be Homer Simpson's UK cousin with his rotund body and constant knack for getting things wrong while attempting to do the right thing; his heart is in the right place but his head is in the clouds. His sweet crush for Lady Tottington (resembling a pre-plastic surgery Carol Burnett) who is a head taller than our hero will perhaps remind those of their first unrequited love with a smile of awkward admission. His Rube Goldberg-like gift for making the complicated into ease is inspired lunacy that fans will recall from the earlier shorter films ""The Wrong Trousers"", ""A Close Shave"" and ""A Grand Day Out"".<br /><br />But it is in my opinion the wise, silent and long-suffering Gromit, his poached egg eyes of slow-burns and disbelief at what is transpiring, is one of the best animated characters ever created with such an amazing arsenal of exasperated, mouthless expressions and subtle nuances that most live-action actors would kill to accomplish in the attempt of conveying dismay, concern, grief, genuine surprise and relief. His final chase  a signature of the immensely popular comic team  is ingeniously set and quickly improvised especially his literal dog-fight with the equally soundless bulldog with tenacity, wit and a Chuck Jones fueled smartness that would have Bruce Willis and Arnold Schwarzenegger green with envy.<br /><br />Wallace and Gromit match the best of Laurel & Hardy, Abbott & Costello and any other classic comedy team that comes to mind; here's hoping their longevity continues on screen for just as long as their predecessors. The waiting is most eager.",1
41909,"I find it remarkable that so little was actually done with the story of the a-bomb and it's development for decades after the Manhattan Project was completed. My suspicion is that this was due to serious fears in the movie and entertainment industries (in the 1950s through the 1970s) with ""McCarthyism"" and related national security phobias (including the Hollywood blacklist). There was one film in the 1950s (with Robert Taylor) about Col. Paul Tibbits who flew the Enola Gay in the Hiroshima bombing, but otherwise nothing else. One could glance at a side issue tragedy (the sinking of the U.S.S. Indianapolis soon after the delivery of the bombs to Tinian) in Robert Shaw's description of the shark attacks on the survivors in JAWS. But the actual trials and tribulations of Groves, Oppenheimer, and their team was not considered film-able.<br /><br />And then in 1989 two films appeared. I have reviewed one already (DAY ONE) which I feel is the better of the two in discussing the lengthy technical and emotional and political problems in the Manhattan Project. The acting of Brian Dennehy as General Groves and David Strahairn as Oppenheimer was first rate and neatly balanced. Small side vignettes concerning the anti-bomb crusade of Szilard (Michael Tucker) help fill out the story well.<br /><br />That's the problem here. Paul Newman is a great actor (as is Mr. Dennehy) but Newman approached Groves in a different way that while not dreadful is lesser than Dennehy's intelligent but soft spoken military brass. Newman seems too popped eyed about the possibility of the weapon as the biggest stick to confront the other boys in the after-school yard with. Yes it certainly was, but the real Groves would have been more like Dennehy keeping his mind not on that great toy of the future but on the business of creating that great toy. <br /><br />Dwight Schultz's performance as Oppeheimer helps maintain the film's basically interesting and good production, aided by Bonnie Bedelia as his wife. But the most interesting aspect of this film is in the upgrading of the two tragedies of Daghlian and Slotin, in particular the latter, in the character of John Cusack's Merriman. Inevitably in all technological advances people are killed. It's just that these two tragedies (on top of the tens of thousands that were lost in Hiroshima and Nagasaki) brought home the dangers of the new unleashed power even in a so-called peaceful, controlled experiment. The two tragedies (particularly Louis Slotin's slow, agonizing death by radiation poisoning) showed how much care was needed in using atomic power - and how the barest of chances could still cause disaster. The only really different thing I saw in Cusack's performance (and the script) and the actual incident with Slotin was that Slotin actually took some time after the accident to figure out where all his fellow research scientists were when they were hit by the radiation from the accident (he was able to show that only he got the full effect of the accidental blast, so that only relatively minor treatment would be needed by the others). Perhaps the full story of Slotin's actions was too technical for the screen, but given the humongous pain he suffered in the end that he took time off to think of the others shows what a first rate person he really was.",1
37681,"This movie started out good, i felt like i was watching an adult version of Seinfeld. Much to quickly i started questioning the situations and actions of the main characters, and found no answers to why they were doing what they were doing. All the acting was superb but only a few scenes had brief moments where they were actually funny. Dan Cortese was amazing. I loved him in this role. His agent should show this movie to casting agents. Watch the first few scenes and then find something better, or else you will find yourself totally lost in this mess. I found this in a bin at a video store. It cost me two dollars and due to the rareness of this movie i feel like it was a good price.",0
18425,"This is one of those movies that's trying to be moody and tense, and instead, ends up tripping all over itself. Having seen it at a queer film festival, I was intrigued by the ""young college threesome gone wrong"" write-up, however, over-all ended up quite disappointed.<br /><br />It's hard to critique a ""true story"" since there's not much that can be done about the plot - but I found this disjointed, melodramatic and wholly depressing. It's dark and almost sinister, painting a darn creepy flash of the seventies with imposing music and jerky close-ups. It just doesn't work - some scenes where so cheesy that instead of hushed awe, my audience was supressing snickers and rolling eyes.<br /><br />The story has an interesting premise, but this just spins downward into a dark, miserable spiral.",0
38615,"Jack Frost is about a serial killer who is sentenced to death. On the Way to his death sentence the prison truck that he rides in collides with a chemical tanker filled with a chemical that turns his molecules with the snow on the ground turning him into a snowman. Being a killer himself that would turn him into a killer snowman. Jack now wants revenge on the sheriff who caught him. Jack now starts his rampage all over again killing people in a small town.<br /><br />I don't think Jack Frost has a chance of becoming a horror classic but its a entertaining flick. Just put your brain on hold and have fun with it, but just don't take it too seriously.",1
2011,"Well here I go with another B industry movie. It's sad enough to see some badly made films but I don't care if a B industry or C industry produces the film. Show some effort in your work. The characters are really bad. The acting isn't in question in this one (surprise), but plot is. How can a tight-knit squad witness two of their fellow soldiers butchered, and then go on as if nothing happened. What sickened me was how the writer even threw in the remaining members a scene where they joke about how nice the doctor's ass was. Give me a break.",0
20873,"Unlike most of the reviewers of this particular movie, I'm really not the much of a Cynthia Rothrock fan, to say the least. However when I saw that the movie had Fred Williamson and Robert Forster (both great actors), I just had to watch the film. Williamson is a Dakota Smith, an alcoholic cop who is demoted to scrubbing toilets with a toothbrush and even worse having to team up with Cynthia at the behest of the captain (Robert Forster). Forster is always watchable, it's just a crying shame that the movie itself is so damn trite and clichéd. It also features one of the least terrifying villains ever to be committed to celluloid. Williamson would return to the Dakota character in a few more films, the next one being ""Down N Dirty"" <br /><br />Eye Candy: Nina Richardson shows some T&A; Mary Kapper goes topless <br /><br />My Grade: D <br /><br />Where I saw it: Showtime Extreme",0
25872,"Seriously, what is THIS? Hooper has made such classic films like Texas Chainsaw Massacre, then he made this god awful film, what happened? did he dip into the crack a little too much? This film is about some dude named Sam who has the ability to set things on fire,(Firestarter, anyone?) the acting was godawful, the plot was rubbish, and the special effects were extremely rubbish, they looked like something from the 70's. Van Damme should be pleased that Derailed is no longer the worst film ever, and what was with the ending? he started glowing blue, turned into a glowing blue blob, sucked out his girlfriends fire, and the film ended. WHAT WAS THAT? HUH? when the film ended I hoped the DVD would Spontaniously Combust to save me from my pain.<br /><br />STAY AWAY FROM THIS FILM.<br /><br />DON'T THINK, OBEY, you'll thank me later.",0
7038,"This is a wonderful new crime series, bringing together three old stalwarts of British television (Denis Waterman, James Bolam and Alun Armstrong) as retired detectives brought back to help clear up old cases, under the leadership of younger, career-focused Amanda Redman. The three quirky, irritable old cops make a brilliant team, applying twenty-year old detection methods in a police force which has moved a long way on since then - sometimes with effect, at other times to the horror of their senior officers. The three are portrayed sympathetically, warts and all. There are splendid comic scenes, and some very moving ones as each of the three has to come to terms with growing old and the legacy of their pasts.<br /><br />At the end of the first six-part series (we are promised a further series next year) each of the characters had developed. Widower James Bolam cannot come to terms with his wife's untimely death. Lothario Denis Waterman is learning to accept his role as grandfather. And even obsessive Alun Armstrong is helped by his new friends to fight the demons of his past - and keep taking the medication! While Amanda Redman has to face the all-too-familiar conflict between having a life and a career. The story lines have been interesting, if rather heavily dependent on the wonders of DNA-testing. But it is the interplay of four of Britain's finest actors which has made the series unmissable.",1
43747,"Brokedown Palace is not the kind of movie I would ever like to see. I also did not like the movie when some Aussie man smuggled drugs in Thailand and accused Claire Danes and Kate Beckinsale of drug smuggling. I would not go to that country no matter what after I saw this movie. In fact this movie stinks. I prefer to visit Germany to meet beautiful single women. Germany is the country I tolerate. I also would rather stick to the United States instead. After I saw some of the movie in the theatre including the false accusation of drug smuggling, I left the theatre and had my money refunded because I cannot tolerate this movie. If you are going to to Thailand to meet someone there who could be a drug smuggler, forget this!",0
2146,"Jamie Foxx leads a brilliant cast in this powerful voyage through the life of the blind, emotionally troubled, African American genius of pop jazz, Mr. Ray Charles. Though the entire cast performs wonderfully, Mr. Foxx earned more than simply an Oscar. If it were possible to nominate an actor in consecutive years, I would consider doing so for Mr. Foxx. Foxx doesn't just play Charles, he re-creates him. CJ Sanders and Sharon Warren also deserve special mention for their portrayal of Ray's mother (the inspiration of his life) and young Ray. These two provided the strongest support in the film.<br /><br />The dramas of Charles' struggles with guilt, the death of his younger brother and mother, blindness, discrimination, addiction, and success, are neatly woven into the tapestries of his music. The music is beautiful, the script is, as far as I can tell, perfect, and the acting is nothing short of legendary.<br /><br />The directorial method of the film warrants discussion. Taylor Hackford - a director I am generally ambivalent about - had to choose what aspects of the larger-than-life and complex life story of Mr. Charles would tell his story most honestly, dramatically, and understandably. Though some disagree (seemingly wanting a documentary instead of a dramatized biopic) I believe he selected his themes admirably. A big part of the success of this film is its consistent focus on a few persistent themes in Charles' life - his profound love and respect for his mother, his need to be loved and accepted, his addiction and guilt complex, his musical genius, and his deep-seated fear of responsibility for others. Charles is depicted as a man struggling valiantly against an army of personal demons. I learned more than I could have imagined about one of the men I used to listen to on my old turntable with my dad in his livingroom on Sunday nights while football games were on the TV. And nothing was sugar-coated in ""Ray."" The themes are carried forward with power and human dignity. These themes create a unifying drama which span the length of his long and illuminated life. The power of these themes, the strong script and directing, the music, and the acting make this one of the most enjoyable and evocative biographical films I have seen.<br /><br />Recommended for everyone.",1
10992,"Based upon the recommendation of a friend, my wife and I invited another couple to this film. I really apologized to them--all 4 of us hated it and spent the whole time looking at our watches waiting for the film to finally end. Half the vignettes are bizarre, with very little entertainment value. There were few scenes of Paris--for example, I was looking forward to seeing some pictures of the Latin Quarter, but I couldn't really recognize anything. Most of the scene was inside a bar. No one in the theater laughed at anything, or reacted in any way. If you like bizarre, pretentious, pseudo-intellectual films, don't miss this. If you are down to earth like me, you will be sorry you saw it.",0
45554,Begins better than it ends. Funny that the russian submarine crew outperforms all other actors. It's like those scenes where documentary shots...<br /><br />--- SPOILER PART ---- The message dechifered was contrary to the whole story. It just does not mesh.<br /><br />,0
273,"Okay the promos promised a comedy and people(few) went to watch it Being the first release of 2006 is not a bad thing, or for that matter of any year, because the first and last films mostly flop except GHAJINI and some more<br /><br />Okay coming to JAWANI DIWANI<br /><br />Review in short The film is about Emraan Hashmi doing his usual stuff sadly it's annoying this time after repetitions It has an irritating Hrishita Bhatt and a flop Celina Jaitley<br /><br />Cringeworthy dialogues, comedy scenes and badly handled drama and lots of loopholes<br /><br />Direction is bad Emraan Hashmi is annoying here, luckily now he is coming of age But post FOOTPATH and MURDER and some decent work in some more films the actor in him took a backseat and directors focused on his kisses and womaniser image which sadly lost it's touch after repetitions Hrishita and Celina are bad Mahesh is horrible",0
18278,"This movie is intelligent. That is, more than most other movies, it transcends the least common denominator - stupid people will probably not appreciate it. The story also relies heavily on dialogue. It has some parallels to Lost in Translation, although Before Sunrise is much brighter, somehow less abstract, and simply a lot better.<br /><br />The script, the characters and even the slightly surreal atmosphere feel totally realistic. The actors play absolutely brilliantly. Rarely have I seen a movie where the script and the acting has melted this perfectly together.<br /><br />The dialogue moves into very personal issues, with the risk of becoming a little over the top. It does, however, stay on the right side almost all the time, although I found a few moments a little awkward and embarrassing. Balancing on this fine line demands outrageously talented actors. Sometimes, it yields great results, and overall this movie is simply stupendous! Only very, very rarely is ""love"" in films depicted in a way that I find trustworthy and realistic. Every time that is achieved, the result is fantastic. I think the stunning and apparently timeless beauty of the female lead actress helped quite a bit in this respect. She still looks stunning in this film, 12 years after.<br /><br />This is simply a gem of a movie that you can't miss. One of the best movies I have seen from the 1990s!",1
45858,"Ah, clichés, clichés, clichés; They're a main part of a wide variety of horror films.This one, has a lot of them.Still, it's Stephen King, one of the best masters of horror. This movie was really good, just TOO predictable. And what horror movie doesn't have stupid people? This one is overcrowded with retarded victims just practically begging for their life to be taken. Pet Semetary I found to be creepy a little. The way everything is set up was REALLY spooky, but not terrifying. For the most part, the acting was SOMEWHAT believable, the suspense wasn't that suspenseful, but the entertainment level is set at a major rank; My eyes were practically glued to the screen.All Stephen King fans must see this movie, but as for anyone else, expect an OKAY thriller.",1
14715,"I happened across ""Bait"" on cable one night just as it started and thought, ""Eh, why not?"" I'm glad I gave it a chance. <br /><br />""Bait"" ain't perfect. It suffers from unnecessarily flashy direction and occasional dumbness. But overall, this movie worked. All the elements aligned just right, and they pulled off what otherwise could have been a pretty ugly film. <br /><br />Most of that, I think, is due to Jamie Foxx. I don't know who tagged Foxx for the lead, but whoever it was did this movie a big favor. Believable and amazingly likeable, Foxx glides through the movie, smooth as butter and funnier than hell. You can tell he's working on instinct, and instinct doesn't fail him.<br /><br />The plot, while unimportant, actually ties together pretty well, and there's even a character arc through which Foxx's character grows as a person. Again, they could've slipped by without any of this, but it just makes things that much better.<br /><br />I'm surprised at the low rating for this. Maybe I just caught this move on the right night, or vice versa, but I'd give it a 7/10. Bravo, Mssr. Foxx.",1
42571,"The NSA, CIA, FBI, FSB and all other snoop agency in the world should watch this movie to gain information as to how to spy on people. (as MST3k Commentary states it...""Sanata has the dirt on every! Santa's Tentacles reach far and wide! There is no hiding from the Klaus Organization"")<br /><br />From telescopes that can spy over millions of miles to ears that can hear everything. Its amazing that the CIA doesn't have Santa on the payroll. <br /><br />Satan's dance routine is hilarious. Pitch...he is so useless.<br /><br />The cheese factor in of this movie is tremendous. Very low budget but so fun to watch. I recommend watching the Mystery Science Theatre 3000 version for even more laughs.<br /><br />You even get a laugh at the missfortune of the good kids.<br /><br />I give this a 1 for production quality and a 10 for pure cheese and fun factor.",0
25103,"Pat Conroy's autobiographical book ""The Water Is Wide"" proves to be something of a Southern ""Up The Down Staircase"", yet despite the teacher-going-against-the-odds formula, ""Conrack"" really does move the audience with each little breakthrough and creative flash. These students (uneducated black kids on an island off South Carolina) are actually shown learning, and their collective wide-eyed innocence is remarkably sweet. The one actual actress in the bunch (Tina Andrews, an amazing performer) plays the ""tough nut"" Conrack has to crack, and once she falls under his charms, it all seems a breeze. But the story is not ready-made for a happy ending, and I wasn't prepared for the quiet simplicity of the finale. It's beautifully done. The script veers off course every now and then, but director Martin Ritt is very smart to always fall back on Jon Voight's solid presence. Scenes such as the one where he drives around in his van venting his frustrations over a loudspeaker don't add up to much, but the whole film is filled with episodes which spark emotion, and the actual ending is their payoff. **1/2 out of ****",1
34975,"The motion picture was, in all likelihood, made in the year 1930 and released in 1931. I would surmise that talking motion pictures had great difficulty in making the transition from the silent era. Nevertheless, this particular Zane Grey plot appears to be very weak. Also, Gary Cooper was probably just learning to act. The result is something that would not be acceptable by today's standards. For 1931, maybe. For 2004, not acceptable. Some of the actors performed well. Sadly, the Indians always get the short end in these early westerns. They were living on the land long before the white man came, but according to twisted history, they had no right to defend themselves.",0
37809,"The very first time I heard of Latter Days was when I was renting DVD's and I was interested as I am a member of the LDS Church. I found this movie very heartfelt and in several areas it made me cry. The reason for this is that too many years ago I knew a young man who went through what Aaron (played by Steve Sandvoss)does in Latter Days, but unlike Aaron this dear young man did not survive the ordeal. He ended up taking is life after his church, his friends, and his family disowned him because he was gay. There have been many people who do not think that the things that are shown in the movie really happen in this day and age, but the sorry and sad thing is they do. For those of you out their who are gay and young you need to see this movie and if you are a gay Mormon you really need to see this movie. Plus if you get the DVD there is help for you listed in the DVD. Teenage suicide in the gay world is very disturbing and this movie touches it but that part is hidden to a degree. The acting and the music is excellent. This movie sold out every movie house that it showed but it only showed in major cities and had a very limited release, so for those who would like to see this movie I would recommend the DVD release. The only people that I know who did not like the movie are members of my own church and they did not see the movie because of the subject matter gays and the LDS Church. See the movie, experience the story, and feel the emotions that are showcased in this movie you I feel will not be disappointed.",1
49167,"Now, I know French inmates are unlikely to have read Lovecraft (and that proves my point that his writings should be taught in school, maybe as a separate subject), but how did they think something that sounds like ""ftagn yog sototh"" could possibly lead to any good?<br /><br />The movie takes place in a prison where four very unlikely cell mates stumble upon a magical book that may, if read right, get them out. As prisons go, the cell was totally unrealistic, so that made it hard for me to get into the atmosphere of things. It also moves rather slowly, which may bore people. But other than that, this is top notch horror feeling, mixing Sartre's ""hell is other people"" with a Lovecraft/Barker type of story, and doing rather successfully.<br /><br />Bottom line: take the time to watch this. That means not doing it when you are about to go to work or to sleep or while doing something else. This is a movie that works best if you are immersed into it. Lessons to be learned: Yog is bad, almost as bad as French women.",1
15067,"Alright normally i am not as harsh on sequels especially if the first film is done well and was ultimately a good movie. As for 1999 i feel that one of the top five films was Cruel Intentions. It had everything a great movie should have except for an original story, being adapted from a novel it was still damn good. On to Cruel Intentions 2 which was supposed to actually just be the opener for a series based on the film called manchester prep. Which must not have happened. Actually after seeing this trifle of a film i can understand. Before the thing started i was like at least the writer and director Roger Kumble did this one also. Well 1 minute into this movie i was disappointed. It starts off with a rehash of the opening of the original with a different twist sebastian instead of putting the shrinks daughter's naked picture on the net he puts the schools principals wife in the school directory naked. This would have been alright if the lady was not like 50. And basically the rest of the movie is a wannabe carbon copy of the original. Which i understand the if there is nothing wrong with it leave it the way it was. But you can not do that with a movie. This actually being a prequel i gave it a chance just to see how they turned out like they did in part 1. But with Sebastian being more or less just a prankster and Kathryn being a herself and turning sebastian into the sexual predator he was in the real story, this movie had no foundation to it. Whoever did the casting on this thing was way off. They could have at least tried to get people who looked like the original cast but no, they just hired a bunch of not even really good looking actors. I am using this term although i dont know why. They for sure didnt do any in this movie.<br /><br />All this movie is a bunch of one liners that dont even match the wit that the original had, well some of them did but that was just because they were from part 1. Another bad point was in part one you could understand the need for them to act out for attention because there was no involvement from teir parents this one had them in it and they were poorly used, as if to show why the kids are like this. It didnt work though. The best thing though about the original was that the cast had chemistry they took you into this world. The on screen tension that was there made the film what it was. This thing Really ruins the experience of the first one stay way from this.",0
39698,"Fans of goremeister Herschell Gordon Lewis should look elsewhere if they are picking up this film for his usual buckets of blood being sloshed about, for there is precious little in the way of bloodletting in this film. Instead, Lewis decides to try and tell the bizarre story, relying on bargain-basement special effects on a budget which could have probably been doubled if the cast had turned out their pockets for change one day. Oddly enough, while cheap and very poorly acted (especially by McCabe as Mitchell), the total outlandishness of the plot keeps attention throughout. Imagine what this film could have been like with a decent budget! Overall, it strains for champagne tastes on a beer budget.",0
